"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"model.nlogox"
"E1-shock-decomposition"
"07/25/2026 15:08:26:337 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","fertilizer-shock","fuel-shock","panic-rate","government-intervention?","[step]","bullwhip-ratio-farmer","bullwhip-ratio-retailer","[food-security-index] of one-of governments","[demand] of one-of consumers"
"15","1","1","1","false","95","65.46335756305281","19.770036555334663","0.5242258907380999","55.4055988789102"
"15","1","1","1","false","96","67.9201948950851","19.994292846238256","0.5242258907380999","50.537115538153635"
"16","1","1","1","false","35","100.76176409397802","34.89529909450552","0.5522609479558915","56.48773365036221"
"15","1","1","1","false","97","67.72317486539899","20.083596060504508","0.5242258907380999","43.408226085377905"
"15","1","1","1","false","98","67.72948299209955","20.854094659292215","0.5242258907380999","56.82669177284971"
"15","1","1","1","false","99","67.68414512739024","20.843867094735913","0.5201232700887168","53.74831575570553"
"15","1","1","1","false","100","67.06258135867445","20.801770218383197","0.7701232700887168","40.255513172262695"
"15","1","1","1","false","101","66.92598651596005","20.79193466120944","0.7701232700887168","55.56881223624172"
"15","1","1","1","false","102","67.15137444190186","21.087252542893705","0.7701232700887168","50.800141217863434"
"15","1","1","1","false","103","67.04242366347546","21.19992365585852","0.7161091551712999","47.07940549870276"
"15","1","1","1","false","104","66.80301175288668","21.28360126712178","0.7161091551712999","43.423002338330626"
"16","1","1","1","false","36","97.58007969410676","34.00054241759711","0.6615128703758926","41.647350551848554"
"15","1","1","1","false","105","66.84830639216493","21.415913644421778","0.634044541751589","43.764729630508576"
"15","1","1","1","false","106","66.93299871092096","21.373328684442313","0.634044541751589","46.541962544038"
"15","1","1","1","false","107","65.5300024837969","21.065716680926545","0.7262136639662209","35.43886812300849"
"15","1","1","1","false","108","63.3907440604347","20.316538647517394","0.7394068966064175","69.98169175100816"
"15","1","1","1","false","109","63.375696622935166","20.15639024620728","0.6120557375024358","39.556656846136754"
"16","1","1","1","false","37","93.52966912363856","32.58047894263447","0.608516066381073","40.82710336661022"
"15","1","1","1","false","110","62.09405329988561","19.794267822627504","0.6120557375024358","65.56365100851525"
"16","1","1","1","false","38","103.30040346255888","33.58149479458529","0.608516066381073","49.055495342289866"
"16","1","1","1","false","39","103.35516090430825","33.455425576740026","0.608516066381073","45.634809630813564"
"16","1","1","1","false","40","103.21180602810934","34.645558940745694","0.608516066381073","45.20874503297792"
"16","1","1","1","false","41","95.62694975134376","32.61739915617576","0.5124862477411546","36.397992739700996"
"16","1","1","1","false","42","95.41255446625235","33.12876099599246","0.7624862477411547","54.182815353039786"
"15","1","1","1","false","111","62.217581775090835","19.81074881646976","0.6045951194655028","54.53460866853085"
"15","1","1","1","false","112","62.32207039203574","20.135825498647016","0.6045951194655028","54.918263582805444"
"15","1","1","1","false","113","60.91075269176201","19.741363162913643","0.5489052389394704","35.02288684641228"
"15","1","1","1","false","114","60.58244164146829","19.813359093193714","0.6764181311661633","42.938879006307914"
"16","1","1","1","false","43","112.87678327957883","33.867578821484834","0.5402167654739878","40.003755263460505"
"16","1","1","1","false","44","111.13126463561524","33.145748590666514","0.5402167654739878","56.66936739837848"
"16","1","1","1","false","45","111.74335135069362","33.90581965617694","0.5051274411450563","51.70528945938691"
"16","1","1","1","false","46","96.68471047373728","29.42773877753767","0.5051274411450563","69.08667532500752"
"15","1","1","1","false","115","59.09481183113888","19.31932578772081","0.5981739776146284","33.50105971318471"
"15","1","1","1","false","116","58.98908903611243","19.320686254488816","0.5981739776146284","58.12639897721345"
"16","1","1","1","false","47","96.02466868670341","29.657099970888837","0.5286791247818966","42.57358901875899"
"16","1","1","1","false","48","100.33561663614344","29.506648663077712","0.5286791247818966","58.82408020217648"
"16","1","1","1","false","49","94.83902723882926","28.308708402518327","0.5286791247818966","36.218604766241924"
"1","1","1","1","false","22","79.0606376274672","26.226556160438598","0.5213412833418075","48.028943243316604"
"16","1","1","1","false","50","95.37044452618551","30.39499234830019","0.5286791247818966","47.38150267605786"
"15","1","1","1","false","117","58.854010646442184","19.3982373006033","0.6500172597762128","58.53857934458569"
"15","1","1","1","false","118","57.381826095030156","19.029045858349857","0.7225387305927329","32.72103539452469"
"15","1","1","1","false","119","58.35211075199359","19.35432336563479","0.6047382934418225","42.809799118804406"
"15","1","1","1","false","120","58.25071492700325","19.312477440443566","0.6047382934418225","55.914372186558914"
"15","1","1","1","false","121","58.392720466707445","19.47523760461866","0.602778441297206","48.20231729964568"
"15","1","1","1","false","122","58.336367783842746","19.41836512278665","0.602778441297206","43.87142654079914"
"16","1","1","1","false","51","95.27069728339117","30.18744840514148","0.5426212793360132","54.203976755763726"
"16","1","1","1","false","52","94.05082894556406","30.237689073526997","0.7926212793360132","41.93237595735758"
"16","1","1","1","false","53","93.15518673651161","29.76417871953033","0.7811351830151221","56.68208995166393"
"16","1","1","1","false","54","93.2115226876811","30.50996588677986","0.7675860668126753","54.071365854686334"
"16","1","1","1","false","55","94.20179048327502","31.047919366567466","0.5885861401330281","46.71827182399882"
"15","1","1","1","false","123","58.80888166149463","19.743391693831793","0.5527670781361088","54.139938834034155"
"15","1","1","1","false","124","58.79960084477506","19.81993938574885","0.6133580396281245","46.42514079252602"
"15","1","1","1","false","125","58.95407450686656","19.98366263298483","0.6133580396281245","48.70895866804716"
"16","1","1","1","false","56","93.2947860725035","31.142745185477736","0.5885861401330281","42.48619769255633"
"15","1","1","1","false","126","53.09310979844861","19.093465203386142","0.612576183488033","87.35776264639986"
"15","1","1","1","false","127","53.30163338323603","19.058089784168263","0.5247719585565934","43.23272642606446"
"16","1","1","1","false","57","92.27599862236335","31.96016782794757","0.5422954545380887","42.78191169535735"
"15","1","1","1","false","128","53.09786505439782","19.084408919658326","0.7129672553980718","60.25073157043067"
"16","1","1","1","false","58","92.3340496675124","31.95876099088896","0.5422954545380887","49.076209601458224"
"15","1","1","1","false","129","53.571310320525086","19.18449346743374","0.5771615092599395","49.72349014028271"
"16","1","1","1","false","59","92.86823718989905","32.535497901786975","0.7922954545380887","48.063795752422486"
"15","1","1","1","false","130","53.58861519287416","19.138611670625412","0.5771615092599395","45.01414886145596"
"15","1","1","1","false","131","53.67523783067458","19.268476129708457","0.8247125980605535","46.80006497224048"
"15","1","1","1","false","132","53.80785478874563","19.279139123306138","0.8247125980605535","48.79854419317938"
"15","1","1","1","false","133","54.192237589446265","19.520045095063335","0.6623734981834626","50.524372569463495"
"15","1","1","1","false","134","53.21858814249171","19.30975031273938","0.6623734981834626","34.85109108860239"
"15","1","1","1","false","135","51.87258593305142","18.91257633439671","0.6623734981834626","30.760861303566507"
"16","1","1","1","false","60","93.42937563590263","32.534348735859275","0.7922954545380887","48.888819756883365"
"16","1","1","1","false","61","90.50554947911591","31.485740155684386","0.6897010519794973","37.99599808169002"
"16","1","1","1","false","62","91.0399729602796","31.93622575643802","0.7646573934739516","50.00771927238779"
"16","1","1","1","false","63","88.2908220680795","30.804453998348823","0.7646573934739516","60.54653116979069"
"16","1","1","1","false","64","88.70536249830927","31.955167316360775","0.6966461933486221","48.6460932582079"
"16","1","1","1","false","65","89.44174841855923","32.241946951067035","0.6879137545081329","48.690898248130175"
"16","1","1","1","false","66","89.07470857213852","32.6454415762035","0.6879137545081329","53.276012796671445"
"16","1","1","1","false","67","91.4546075626325","34.112288543626","0.5194186546867258","48.73462789248725"
"16","1","1","1","false","68","91.89555201965027","34.11074501690122","0.5267199266267283","47.596488571870815"
"16","1","1","1","false","69","91.5716537718682","34.34805887143769","0.6757553230110818","55.15554205072088"
"16","1","1","1","false","70","85.04859506660468","32.03523748254433","0.7365609278930081","66.75834706803356"
"16","1","1","1","false","71","94.05056387426283","32.495127403612294","0.553165142804749","45.916595330646764"
"16","1","1","1","false","72","92.75944864659367","32.54370223793461","0.553165142804749","57.20408507898243"
"16","1","1","1","false","73","89.14788829397912","31.20364036452771","0.553165142804749","63.340862271658516"
"16","1","1","1","false","74","87.37465674079324","33.15379294528272","0.553165142804749","60.30952749165588"
"16","1","1","1","false","75","80.9698253974853","31.07165636238593","0.5075616792367651","31.390657892847326"
"16","1","1","1","false","76","80.37438263403445","30.838933325505185","0.649674260890662","39.891051941356324"
"16","1","1","1","false","77","82.43961135906645","31.167262251810087","0.5164960006630477","49.38490276753784"
"16","1","1","1","false","78","80.29795909220577","30.26863574500777","0.5164960006630477","37.47682279331811"
"16","1","1","1","false","79","75.25593449177371","28.605845004608888","0.537360540769284","30.849907463449345"
"16","1","1","1","false","80","74.88614900106788","28.34130156528663","0.787360540769284","56.53468888054252"
"16","1","1","1","false","81","72.9256724568771","27.9723869040085","0.687929033784542","61.690453770445856"
"16","1","1","1","false","82","72.47090009495209","27.958307831598376","0.687929033784542","57.19674962603361"
"16","1","1","1","false","83","70.45321434156779","27.392517066677186","0.687929033784542","36.1247281205258"
"16","1","1","1","false","84","69.86269063415735","28.327507986091707","0.687929033784542","58.1903761692747"
"15","1","1","1","false","136","51.85305074188828","18.926699606494097","0.6623734981834626","43.873163965959236"
"15","1","1","1","false","137","51.20057100097157","18.719105122403903","0.6376662990288725","64.21596870110392"
"15","1","1","1","false","138","51.3293530101127","18.86032710247689","0.7968645506319388","50.06074914233619"
"15","1","1","1","false","139","51.286579985289436","18.85425608330613","0.7968645506319388","55.12513455248482"
"15","1","1","1","false","140","50.97311148639537","18.875664755291165","0.7968645506319388","39.354643256475356"
"15","1","1","1","false","141","52.16597607243081","18.76206142508711","0.553592980588434","60.01656313611239"
"15","1","1","1","false","142","51.228967669016534","18.492173055290316","0.5563016054086838","68.04279624364685"
"16","1","1","1","false","85","71.42327837840593","28.2798334420475","0.5179591379860173","46.51761923705429"
"15","1","1","1","false","143","51.13005371064066","18.642051940024928","0.5086669532490509","45.28319088283932"
"15","1","1","1","false","144","51.0469489069425","18.662958039033725","0.5086669532490509","58.560978879358984"
"15","1","1","1","false","145","51.15947388645698","18.793887728154363","0.6426359221218471","52.877398117542164"
"15","1","1","1","false","146","50.73955165685695","18.634724542623974","0.6426359221218471","63.096089029907105"
"15","1","1","1","false","147","52.25269670105998","18.887629553488473","0.5400466689297572","43.99802744069358"
"15","1","1","1","false","148","52.36805932959738","18.921119200139707","0.5400466689297572","53.02190519930853"
"15","1","1","1","false","149","51.75150166838728","18.78374739088003","0.5400466689297572","35.95852678916959"
"15","1","1","1","false","150","51.84698234318708","18.815552074443573","0.7451579165528482","53.76430009532117"
"15","1","1","1","false","151","50.769300532569936","18.383638611267614","0.8503825328776067","31.576801191321433"
"15","1","1","1","false","152","50.706705708731306","18.48495338421573","0.8503825328776067","55.33866977197238"
"15","1","1","1","false","153","50.54183984172524","18.427870736995285","0.7772453805868982","43.14360389632911"
"15","1","1","1","false","154","50.61500590428654","18.521149459350816","0.6508922181066842","49.183761881352176"
"15","1","1","1","false","155","50.73523837690968","18.648371141155675","0.6145124608190284","50.053312432438645"
"15","1","1","1","false","156","50.758969306606005","18.6511413027795","0.6916938156187167","56.00765668236306"
"17","1","1","1","false","0","0","0","1","50"
"17","1","1","1","false","1","0","0","0.9519820606358069","49.39070789186116"
"17","1","1","1","false","2","0","0","0.9282425077509936","39.925276205492665"
"17","1","1","1","false","3","0","0","0.9282425077509936","39.368623039163055"
"17","1","1","1","false","4","0","0","0.8299243319987992","67.53004948430065"
"17","1","1","1","false","5","0","0","0.8569726714478948","44.203601351419906"
"17","1","1","1","false","6","0","0","0.8569726714478948","36.019245328295106"
"17","1","1","1","false","7","0","0","0.8569726714478948","25.799729095051674"
"17","1","1","1","false","8","0","0","0.8569726714478948","47.67004412359658"
"17","1","1","1","false","9","0","0","0.6628313425124926","42.438403959443654"
"17","1","1","1","false","10","0","0","0.7311493119126924","61.69652968703507"
"17","1","1","1","false","11","0","0","0.5649916745618562","49.017151518467514"
"16","1","1","1","false","86","71.68763541258046","28.59711557920996","0.7310096809086108","47.09356585105295"
"16","1","1","1","false","87","71.58833699100089","28.43974963606385","0.7310096809086108","43.67349724796904"
"16","1","1","1","false","88","70.22336671546215","28.532862131970134","0.7310096809086108","61.279333242123926"
"16","1","1","1","false","89","70.27390050486228","28.757611683522523","0.7293505197854483","48.89615946429553"
"16","1","1","1","false","90","69.15029286590567","28.473867067010573","0.7293505197854483","38.308163151044724"
"16","1","1","1","false","91","59.63267372853925","24.446516676658224","0.7072087628641861","17.975024599812315"
"16","1","1","1","false","92","59.74741538235214","24.4799286325718","0.7072087628641861","53.268773418386864"
"16","1","1","1","false","93","59.99196326225464","24.754192293448753","0.6476838207148395","48.22240084593629"
"16","1","1","1","false","94","60.23824960896803","24.81041300319816","0.8705651732705253","48.852561256870835"
"17","1","1","1","false","12","12.89561498264973","9.135162411285311","0.5392442303732696","47.83232585238467"
"17","1","1","1","false","13","12.96046139543532","9.855650994404325","0.6635403077136436","52.54282964840496"
"16","1","1","1","false","95","69.98711680500462","25.57671120520698","0.5259556036662076","52.430202201587285"
"17","1","1","1","false","14","12.603091328400033","10.38466491578568","0.6635403077136436","39.6723413153552"
"17","1","1","1","false","15","28.793241371327536","14.830184168837606","0.5376411153247687","70.60209123539457"
"16","1","1","1","false","96","69.64758274105665","25.38523213452157","0.5259556036662076","57.106297508162555"
"16","1","1","1","false","97","68.98518766013335","25.318238149526547","0.5259556036662076","39.51098855756471"
"16","1","1","1","false","98","69.23999923030935","25.394190665454804","0.5259556036662076","49.800742805716"
"16","1","1","1","false","99","69.22528538715818","25.35604527560003","0.5184498432398108","43.92580178203437"
"16","1","1","1","false","100","69.8437496699618","24.467100334542867","0.5184498432398108","30.646366253952863"
"16","1","1","1","false","101","68.56765997259289","24.17938830951265","0.5184498432398108","35.96130537646142"
"17","1","1","1","false","16","28.059661336719234","14.674653890929784","0.5376411153247687","39.44623941716467"
"17","1","1","1","false","17","25.355983881207468","13.6283064712541","0.5376411153247687","63.914795188249954"
"17","1","1","1","false","18","24.01846665040749","12.963522317374364","0.5809885497862737","34.478955809125914"
"17","1","1","1","false","19","24.21290750916924","13.04059119419391","0.611674842561814","51.895503890796874"
"17","1","1","1","false","20","23.38113316848844","11.59559515939401","0.6611016620177067","68.20058285379965"
"17","1","1","1","false","21","23.250584775549772","11.60409667767481","0.5913873461374645","53.06866711606347"
"17","1","1","1","false","22","23.493873783978493","12.310044688321177","0.5549486330155922","44.26926970702432"
"17","1","1","1","false","23","23.494055445952128","12.865593636039506","0.5038361695996573","48.50600919776321"
"17","1","1","1","false","24","23.816947703763084","13.351853863775709","0.7538361695996573","46.27933443028022"
"17","1","1","1","false","25","30.228696166003267","15.74777108815827","0.5677757340964658","45.993030910045164"
"17","1","1","1","false","26","30.67483706037907","15.739756466162769","0.5677757340964658","49.65803875015538"
"17","1","1","1","false","27","29.15645048049743","15.277959290848477","0.6536207316614632","34.087935243899004"
"17","1","1","1","false","28","29.300851245064337","15.180032829898424","0.6536207316614632","52.963622367154855"
"17","1","1","1","false","29","27.472562566023843","14.188732156995853","0.7039318296758607","31.914167463484166"
"17","1","1","1","false","30","29.062302011197342","13.4617761238037","0.6577482895466653","61.560234174332976"
"17","1","1","1","false","31","29.24328670438382","13.470390267234366","0.6483572857711007","52.62064438364975"
"17","1","1","1","false","32","29.160689021613873","13.788937835914764","0.6132080607465905","55.4005526929961"
"16","1","1","1","false","102","68.79000961620358","24.40073223764715","0.5184498432398108","47.25500625045639"
"16","1","1","1","false","103","68.19154651668124","24.1154212292312","0.5015036719304714","39.06543133341207"
"16","1","1","1","false","104","67.21487524095859","23.92753212204476","0.7515036719304714","60.60226065555987"
"16","1","1","1","false","105","69.21531275457599","24.039062809071673","0.5954081007071165","45.501151101843305"
"16","1","1","1","false","106","67.70005148123425","23.453622759166432","0.5954081007071165","34.430545380912"
"16","1","1","1","false","107","67.87611888451269","23.668276936538092","0.5414758365722021","51.14256016474721"
"16","1","1","1","false","108","66.23508202275468","23.105025163172815","0.5414758365722021","33.50879101730253"
"16","1","1","1","false","109","66.73029150902164","23.632909573405264","0.5306861827568472","53.545610298995854"
"16","1","1","1","false","110","67.17018629902405","23.614700830545523","0.5306861827568472","52.305751174691316"
"16","1","1","1","false","111","63.42063691475133","22.432530272164584","0.5306861827568472","71.67232837526309"
"16","1","1","1","false","112","63.58460180431145","22.854679789052284","0.5306861827568472","46.36029342498019"
"17","1","1","1","false","33","32.17619546105171","13.6829472062648","0.5139139738314372","57.211033184165245"
"17","1","1","1","false","34","32.01964807100106","13.90473564438715","0.7639139738314372","40.71152578624489"
"16","1","1","1","false","113","61.592299766828766","21.794488993668107","0.5197719325324395","71.52307854723814"
"16","1","1","1","false","114","61.11023744099618","21.754651265093326","0.7697719325324395","59.34632731230619"
"17","1","1","1","false","35","29.827028498144454","13.162723813098722","0.7639139738314372","30.09626276212522"
"17","1","1","1","false","36","29.333062846373156","14.569873222927841","0.7639139738314372","58.598898037324986"
"1","1","1","1","false","23","78.82173956843332","27.879816750465025","0.5659100298584007","48.9256330428422"
"16","1","1","1","false","115","60.1299852347481","21.34285782736376","0.7697719325324395","62.83705325062616"
"16","1","1","1","false","116","60.30747367781164","21.94089508216558","0.7697719325324395","47.84131818707043"
"16","1","1","1","false","117","60.17827447098703","21.96232635564704","0.7812084199080216","54.84783329675548"
"16","1","1","1","false","118","60.384870670444734","22.101837312121248","0.7812084199080216","44.22618655623198"
"16","1","1","1","false","119","60.82733333470969","22.25109588166514","0.5968529125641074","43.35309346217889"
"16","1","1","1","false","120","60.47653256157455","22.115993646215525","0.5968529125641074","58.61160311635507"
"17","1","1","1","false","37","30.06338462711566","14.56205722106254","0.6656924016333189","46.12343216046889"
"1","1","1","1","false","24","89.80901876944971","27.44716282587375","0.5659100298584007","47.986534320259686"
"16","1","1","1","false","121","59.95452114466288","22.050642553767588","0.5820879674757127","60.132397184450255"
"16","1","1","1","false","122","60.030881995015456","22.05256305823145","0.8320879674757127","45.11275023123777"
"16","1","1","1","false","123","54.56332418151678","20.006140083707052","0.9112946595764596","16.938337315159693"
"16","1","1","1","false","124","54.52177819248872","20.026546311299384","0.9112946595764596","43.909773299641046"
"16","1","1","1","false","125","54.67950526269378","20.128920635658492","0.9112946595764596","49.043973418162594"
"16","1","1","1","false","126","54.268300233871194","20.32320634035897","0.759052109525017","59.303163399444315"
"16","1","1","1","false","127","56.2627490521836","20.32391329165821","0.5319905832760234","50.700409398731125"
"16","1","1","1","false","128","56.3965746016023","20.483274937853135","0.5596359433383279","51.58740615749306"
"16","1","1","1","false","129","56.48374414260931","20.4561997141293","0.5596359433383279","45.24802249538169"
"17","1","1","1","false","38","29.659218625827265","14.433715597723202","0.6656924016333189","35.49797073480457"
"16","1","1","1","false","130","56.18252902859972","20.401814275369297","0.7486256932427166","39.454897265933546"
"17","1","1","1","false","39","26.53479467513361","13.056520781324178","0.583628377959899","71.11877506504464"
"16","1","1","1","false","131","56.29779627759656","20.49784865109872","0.8376468938717652","51.87662536989242"
"17","1","1","1","false","40","26.728379041631655","13.207224059365906","0.583628377959899","44.622294735387726"
"16","1","1","1","false","132","53.964869656512796","19.799403936234405","0.8376468938717652","26.702030583449258"
"17","1","1","1","false","41","26.529401460272133","13.32614596322494","0.7111700452568541","57.64367961875876"
"16","1","1","1","false","133","54.295596510190656","19.778104646230407","0.6581758430080181","40.40306287778902"
"17","1","1","1","false","42","26.766874092281824","13.37381416670045","0.9367295867883604","48.88402344645286"
"16","1","1","1","false","134","54.39966938911926","19.76989601507972","0.6581758430080181","45.63353571115452"
"17","1","1","1","false","43","42.281602520690754","14.631411185417525","0.5364265279944851","60.24825344647033"
"16","1","1","1","false","135","53.53879689338248","19.55970130038834","0.6046843627154168","63.815637335626406"
"17","1","1","1","false","44","42.09716673186177","14.522737864634722","0.5364265279944851","56.78255826574181"
"16","1","1","1","false","136","52.94032422527738","19.520213332412695","0.5405300904413506","60.89178404485785"
"17","1","1","1","false","45","40.891097298425194","14.328737525985375","0.5364265279944851","34.89992140511241"
"17","1","1","1","false","46","39.99884738895542","13.922176947435098","0.5364265279944851","35.89910311296414"
"16","1","1","1","false","137","54.53693779307795","19.582440616752038","0.5046946815263571","57.67523562696398"
"17","1","1","1","false","47","39.933102955790694","14.073622278709799","0.5546009973960764","55.22040518344688"
"16","1","1","1","false","138","54.55308605127717","19.735083448842406","0.5046946815263571","50.30620180521317"
"17","1","1","1","false","48","43.32700282743421","14.180795603394042","0.5546009973960764","39.45113331347546"
"16","1","1","1","false","139","53.61223665471589","19.387015092432225","0.5046946815263571","64.95046597316424"
"17","1","1","1","false","49","43.60460385222466","14.471469638185832","0.5546009973960764","47.407172272239784"
"17","1","1","1","false","50","43.74732645745715","15.560485154396561","0.5138794569748696","52.511570428130625"
"16","1","1","1","false","140","53.14778656597703","19.536741305383888","0.5654552559871608","37.12368369708148"
"17","1","1","1","false","51","43.59813137807879","15.263414123878006","0.5012661360856351","59.39202427587019"
"16","1","1","1","false","141","53.25731675247878","19.577343043502243","0.6059246961785824","46.41560591810583"
"17","1","1","1","false","52","43.87110602657848","15.563307583114895","0.7512661360856351","48.88813706379507"
"16","1","1","1","false","142","53.259286775968405","19.725994264448257","0.7551996313350546","49.57851816879121"
"17","1","1","1","false","53","43.968963500833176","15.519553925031728","0.7512661360856351","43.88999113472572"
"16","1","1","1","false","143","54.48532099775727","19.82981425081297","0.5871827054667339","45.67363867307205"
"17","1","1","1","false","54","43.53475388319817","16.130670321104578","0.7409940590501971","58.29085688970733"
"16","1","1","1","false","144","52.93084050811839","19.228146109385982","0.5871827054667339","28.73695969108709"
"17","1","1","1","false","55","44.2585267969046","15.756039480533238","0.6351936671815265","61.1406047428969"
"17","1","1","1","false","56","44.21977332998916","16.030091653395566","0.6351936671815265","46.51937886850703"
"17","1","1","1","false","57","44.243091951209756","16.396828222235314","0.5116543251680749","54.618248960937706"
"17","1","1","1","false","58","41.55696409441596","15.766242340091928","0.5116543251680749","70.16310183410128"
"16","1","1","1","false","145","52.89945454058808","19.31047242750369","0.5871827054667339","42.41845668793402"
"17","1","1","1","false","59","41.783634891439846","16.04411342023029","0.5634544278043181","50.859471844893996"
"16","1","1","1","false","146","52.974671768503704","19.306919501237022","0.6763584282487697","52.69557978453081"
"16","1","1","1","false","147","52.966736545011564","19.375764493607807","0.5934377515014417","53.13338553128007"
"16","1","1","1","false","148","53.17685184283954","19.453122049041223","0.5934377515014417","42.201451983592484"
"16","1","1","1","false","149","53.31238076159862","19.59370229849861","0.5934377515014417","48.734922260804744"
"16","1","1","1","false","150","53.12418167288688","19.77230255496034","0.5934377515014417","39.85731430233269"
"17","1","1","1","false","60","40.76228337815199","15.908377278829256","0.6749512808473486","62.57263357869382"
"17","1","1","1","false","61","45.564488828084095","17.279761261922427","0.5405876115311191","67.45618144844782"
"17","1","1","1","false","62","45.41884303962187","17.152584022106904","0.5405876115311191","57.422155244388456"
"17","1","1","1","false","63","45.234431737243945","17.2558640254679","0.5405876115311191","58.355817059319996"
"17","1","1","1","false","64","45.39535389715094","17.269897482355955","0.6055016519433991","53.64564956905439"
"17","1","1","1","false","65","45.09432821324624","17.129086406651233","0.6651083093983736","40.92608870903206"
"17","1","1","1","false","66","44.58316997506239","16.719917103036977","0.6753367782507127","32.80907521145724"
"17","1","1","1","false","67","44.800812213432316","16.959609974807265","0.6753367782507127","51.0080613389179"
"17","1","1","1","false","68","44.21927530668429","17.51252005887395","0.638279197756227","61.6750680155139"
"17","1","1","1","false","69","44.90931268507273","17.512561140746225","0.520974051611732","49.06015317295762"
"17","1","1","1","false","70","42.48083416963299","16.714512976103244","0.770974051611732","72.16183310693279"
"17","1","1","1","false","71","42.56615431702827","16.78123906062685","0.7013624360320398","46.64996305607413"
"17","1","1","1","false","72","40.76305336535697","16.600999319799588","0.5710844295094817","70.66239225487811"
"17","1","1","1","false","73","40.01867983562264","16.442656717292348","0.6680857655542034","36.19064440180745"
"17","1","1","1","false","74","39.90714692715808","16.607171931965595","0.6680857655542034","45.090732084647726"
"17","1","1","1","false","75","39.69321161594541","16.888271054866934","0.508182785890169","63.52742800196566"
"17","1","1","1","false","76","39.538667633852974","16.76246526352339","0.6150526988053302","59.39039748261045"
"17","1","1","1","false","77","39.575034389172316","16.976386657414277","0.5874232612108905","51.11375604425211"
"17","1","1","1","false","78","39.749190981043725","17.008742132950115","0.7136861705176178","51.76227349356033"
"16","1","1","1","false","151","53.16479722927581","19.769302207364944","0.5221194616841903","51.152960391026774"
"16","1","1","1","false","152","52.00440998033065","19.42727920135167","0.7721194616841903","67.12362934727638"
"16","1","1","1","false","153","51.79887533813777","19.364698675337063","0.7090954415050139","41.51471631022917"
"16","1","1","1","false","154","51.87160082150997","19.593589124959706","0.6869188173967963","52.707110639201304"
"16","1","1","1","false","155","51.86307779592416","19.727951804021462","0.6915190706089549","47.31632941852725"
"17","1","1","1","false","79","39.77572271796356","17.45800006927485","0.6904396207537752","55.155448342431434"
"17","1","1","1","false","80","40.22789122232458","17.458271409021695","0.6267124359728455","55.5580127106275"
"17","1","1","1","false","81","40.05176396951927","17.511256962936088","0.6828214645805608","59.89524590198822"
"16","1","1","1","false","156","51.664267528289606","19.780054300206928","0.6915190706089549","41.22506943951794"
"18","1","1","1","false","0","0","0","1","50"
"18","1","1","1","false","1","0","0","0.8663582610174905","59.296709423680426"
"18","1","1","1","false","2","0","0","0.8032249063847585","48.16669457406607"
"17","1","1","1","false","82","39.76812616913035","17.931243919121716","0.6115445741395008","61.296640774554575"
"18","1","1","1","false","3","0","0","0.741017656556661","70.81861658233512"
"17","1","1","1","false","83","39.881263611860525","17.75872350278179","0.5529064888360304","41.27397390665044"
"17","1","1","1","false","84","39.34540130717601","17.647339899431064","0.8029064888360304","37.62274354543449"
"18","1","1","1","false","4","0","0","0.741017656556661","47.199873764793395"
"17","1","1","1","false","85","39.17561305950271","17.66143227898854","0.8029064888360304","41.442557310345855"
"17","1","1","1","false","86","39.33300408428887","17.96840475953257","0.8029064888360304","52.08098006215499"
"17","1","1","1","false","87","39.25230752588615","17.908773556525116","0.8190319381700415","43.83343713313473"
"17","1","1","1","false","88","39.29137189538971","18.10417985389148","0.8190319381700415","49.28851723506203"
"17","1","1","1","false","89","39.3164197709622","18.15017232720838","0.7142523047671963","50.31697621685713"
"18","1","1","1","false","5","0","0","0.8607613519098931","57.88250051334157"
"18","1","1","1","false","6","0","0","0.75743893321561","54.61474858893865"
"17","1","1","1","false","90","39.42288092777346","18.281718438972785","0.6800010027536212","54.24143483737699"
"18","1","1","1","false","7","0","0","0.6044249373375298","63.649647426888805"
"17","1","1","1","false","91","38.80770206546699","18.17693199185889","0.5696940673759907","37.65036220386054"
"17","1","1","1","false","92","38.8653499332912","18.321732295254147","0.7216807616725875","45.30135513163679"
"17","1","1","1","false","93","40.285796869500544","18.839524270617144","0.5319258927176315","63.29573331500243"
"17","1","1","1","false","94","40.43118732820429","18.8362851078479","0.5319258927176315","48.329629871213385"
"18","1","1","1","false","8","0","0","0.5992381101191256","55.480317361229915"
"17","1","1","1","false","95","40.4167772915562","18.946481025072895","0.6772463398871502","43.79424493308211"
"18","1","1","1","false","9","0","0","0.5135787625132957","49.184250658776854"
"17","1","1","1","false","96","40.5619734554007","18.944823651907125","0.6772463398871502","48.724842948301244"
"17","1","1","1","false","97","40.64964098258384","19.065494329362036","0.567872608249017","59.304381992541586"
"17","1","1","1","false","98","41.0704925671165","19.156104561852516","0.567872608249017","43.120415938862315"
"1","1","1","1","false","25","86.0393735145243","27.021093407456455","0.5614335411096812","63.474295743451556"
"18","1","1","1","false","10","0","0","0.7635787625132957","47.697920102024696"
"18","1","1","1","false","11","0","0","0.7544562846538744","46.07887856524632"
"18","1","1","1","false","12","66.25058446543828","2.010713249186558","0.66175495730652","56.03150629946545"
